cell_names,q1UTMx,q1UTMy,q1UTMz,q2UTMx,q2UTMy,q2UTMz,q3UTMx,q3UTMy,q3UTMz,q4UTMx,q4UTMy,q4UTMz,q5UTMx,q5UTMy,q5UTMz,q6UTMx,q6UTMy,q6UTMz,q7UTMx,q7UTMy,q7UTMz,q8UTMx,q8UTMy,q8UTMz,mptUTMx,mptUTMy,mptUTMz,zoneUTM
c.1380,450.0,4200.0,-30.0,475.0,4200.0,-30.0,450.0,4225.0,-30.0,475.0,4225.0,-30.0,450.0,4200.0,0.0,475.0,4200.0,0.0,450.0,4225.0,0.0,475.0,4225.0,0.0,462.5,4212.5,-15.0,11S
c.1381,450.0,4225.0,-30.0,475.0,4225.0,-30.0,450.0,4250.0,-30.0,475.0,4250.0,-30.0,450.0,4225.0,0.0,475.0,4225.0,0.0,450.0,4250.0,0.0,475.0,4250.0,0.0,462.5,4237.5,-15.0,11S
c.1382,450.0,4250.0,-30.0,475.0,4250.0,-30.0,450.0,4275.0,-30.0,475.0,4275.0,-30.0,450.0,4250.0,0.0,475.0,4250.0,0.0,450.0,4275.0,0.0,475.0,4275.0,0.0,462.5,4262.5,-15.0,11S
c.1383,450.0,4275.0,-30.0,475.0,4275.0,-30.0,450.0,4300.0,-30.0,475.0,4300.0,-30.0,450.0,4275.0,0.0,475.0,4275.0,0.0,450.0,4300.0,0.0,475.0,4300.0,0.0,462.5,4287.5,-15.0,11S
c.1384,450.0,4300.0,-30.0,475.0,4300.0,-30.0,450.0,4325.0,-30.0,475.0,4325.0,-30.0,450.0,4300.0,0.0,475.0,4300.0,0.0,450.0,4325.0,0.0,475.0,4325.0,0.0,462.5,4312.5,-15.0,11S
c.1385,450.0,4325.0,-30.0,475.0,4325.0,-30.0,450.0,4350.0,-30.0,475.0,4350.0,-30.0,450.0,4325.0,0.0,475.0,4325.0,0.0,450.0,4350.0,0.0,475.0,4350.0,0.0,462.5,4337.5,-15.0,11S
c.1386,450.0,4350.0,-30.0,475.0,4350.0,-30.0,450.0,4375.0,-30.0,475.0,4375.0,-30.0,450.0,4350.0,0.0,475.0,4350.0,0.0,450.0,4375.0,0.0,475.0,4375.0,0.0,462.5,4362.5,-15.0,11S
c.1387,450.0,4375.0,-30.0,475.0,4375.0,-30.0,450.0,4400.0,-30.0,475.0,4400.0,-30.0,450.0,4375.0,0.0,475.0,4375.0,0.0,450.0,4400.0,0.0,475.0,4400.0,0.0,462.5,4387.5,-15.0,11S
c.1388,450.0,4400.0,-30.0,475.0,4400.0,-30.0,450.0,4425.0,-30.0,475.0,4425.0,-30.0,450.0,4400.0,0.0,475.0,4400.0,0.0,450.0,4425.0,0.0,475.0,4425.0,0.0,462.5,4412.5,-15.0,11S
c.1389,450.0,4425.0,-30.0,475.0,4425.0,-30.0,450.0,4450.0,-30.0,475.0,4450.0,-30.0,450.0,4425.0,0.0,475.0,4425.0,0.0,450.0,4450.0,0.0,475.0,4450.0,0.0,462.5,4437.5,-15.0,11S
c.1390,450.0,4450.0,-30.0,475.0,4450.0,-30.0,450.0,4475.0,-30.0,475.0,4475.0,-30.0,450.0,4450.0,0.0,475.0,4450.0,0.0,450.0,4475.0,0.0,475.0,4475.0,0.0,462.5,4462.5,-15.0,11S
c.1391,450.0,4475.0,-30.0,475.0,4475.0,-30.0,450.0,4500.0,-30.0,475.0,4500.0,-30.0,450.0,4475.0,0.0,475.0,4475.0,0.0,450.0,4500.0,0.0,475.0,4500.0,0.0,462.5,4487.5,-15.0,11S
c.1392,450.0,4500.0,-30.0,475.0,4500.0,-30.0,450.0,4525.0,-30.0,475.0,4525.0,-30.0,450.0,4500.0,0.0,475.0,4500.0,0.0,450.0,4525.0,0.0,475.0,4525.0,0.0,462.5,4512.5,-15.0,11S
c.1393,450.0,4525.0,-30.0,475.0,4525.0,-30.0,450.0,4550.0,-30.0,475.0,4550.0,-30.0,450.0,4525.0,0.0,475.0,4525.0,0.0,450.0,4550.0,0.0,475.0,4550.0,0.0,462.5,4537.5,-15.0,11S
c.1394,450.0,4550.0,-30.0,475.0,4550.0,-30.0,450.0,4575.0,-30.0,475.0,4575.0,-30.0,450.0,4550.0,0.0,475.0,4550.0,0.0,450.0,4575.0,0.0,475.0,4575.0,0.0,462.5,4562.5,-15.0,11S
c.1395,450.0,4575.0,-30.0,475.0,4575.0,-30.0,450.0,4600.0,-30.0,475.0,4600.0,-30.0,450.0,4575.0,0.0,475.0,4575.0,0.0,450.0,4600.0,0.0,475.0,4600.0,0.0,462.5,4587.5,-15.0,11S
c.1396,450.0,4600.0,-30.0,475.0,4600.0,-30.0,450.0,4625.0,-30.0,475.0,4625.0,-30.0,450.0,4600.0,0.0,475.0,4600.0,0.0,450.0,4625.0,0.0,475.0,4625.0,0.0,462.5,4612.5,-15.0,11S
c.1397,450.0,4625.0,-30.0,475.0,4625.0,-30.0,450.0,4650.0,-30.0,475.0,4650.0,-30.0,450.0,4625.0,0.0,475.0,4625.0,0.0,450.0,4650.0,0.0,475.0,4650.0,0.0,462.5,4637.5,-15.0,11S
c.1398,450.0,4650.0,-30.0,475.0,4650.0,-30.0,450.0,4675.0,-30.0,475.0,4675.0,-30.0,450.0,4650.0,0.0,475.0,4650.0,0.0,450.0,4675.0,0.0,475.0,4675.0,0.0,462.5,4662.5,-15.0,11S
c.1399,450.0,4675.0,-30.0,475.0,4675.0,-30.0,450.0,4700.0,-30.0,475.0,4700.0,-30.0,450.0,4675.0,0.0,475.0,4675.0,0.0,450.0,4700.0,0.0,475.0,4700.0,0.0,462.5,4687.5,-15.0,11S
c.1400,475.0,3300.0,-30.0,500.0,3300.0,-30.0,475.0,3325.0,-30.0,500.0,3325.0,-30.0,475.0,3300.0,0.0,500.0,3300.0,0.0,475.0,3325.0,0.0,500.0,3325.0,0.0,487.5,3312.5,-15.0,11S
c.1401,475.0,3325.0,-30.0,500.0,3325.0,-30.0,475.0,3350.0,-30.0,500.0,3350.0,-30.0,475.0,3325.0,0.0,500.0,3325.0,0.0,475.0,3350.0,0.0,500.0,3350.0,0.0,487.5,3337.5,-15.0,11S
c.1402,475.0,3350.0,-30.0,500.0,3350.0,-30.0,475.0,3375.0,-30.0,500.0,3375.0,-30.0,475.0,3350.0,0.0,500.0,3350.0,0.0,475.0,3375.0,0.0,500.0,3375.0,0.0,487.5,3362.5,-15.0,11S
c.1403,475.0,3375.0,-30.0,500.0,3375.0,-30.0,475.0,3400.0,-30.0,500.0,3400.0,-30.0,475.0,3375.0,0.0,500.0,3375.0,0.0,475.0,3400.0,0.0,500.0,3400.0,0.0,487.5,3387.5,-15.0,11S
c.1404,475.0,3400.0,-30.0,500.0,3400.0,-30.0,475.0,3425.0,-30.0,500.0,3425.0,-30.0,475.0,3400.0,0.0,500.0,3400.0,0.0,475.0,3425.0,0.0,500.0,3425.0,0.0,487.5,3412.5,-15.0,11S
c.1405,475.0,3425.0,-30.0,500.0,3425.0,-30.0,475.0,3450.0,-30.0,500.0,3450.0,-30.0,475.0,3425.0,0.0,500.0,3425.0,0.0,475.0,3450.0,0.0,500.0,3450.0,0.0,487.5,3437.5,-15.0,11S
c.1406,475.0,3450.0,-30.0,500.0,3450.0,-30.0,475.0,3475.0,-30.0,500.0,3475.0,-30.0,475.0,3450.0,0.0,500.0,3450.0,0.0,475.0,3475.0,0.0,500.0,3475.0,0.0,487.5,3462.5,-15.0,11S
c.1407,475.0,3475.0,-30.0,500.0,3475.0,-30.0,475.0,3500.0,-30.0,500.0,3500.0,-30.0,475.0,3475.0,0.0,500.0,3475.0,0.0,475.0,3500.0,0.0,500.0,3500.0,0.0,487.5,3487.5,-15.0,11S
c.1408,475.0,3500.0,-30.0,500.0,3500.0,-30.0,475.0,3525.0,-30.0,500.0,3525.0,-30.0,475.0,3500.0,0.0,500.0,3500.0,0.0,475.0,3525.0,0.0,500.0,3525.0,0.0,487.5,3512.5,-15.0,11S
c.1409,475.0,3525.0,-30.0,500.0,3525.0,-30.0,475.0,3550.0,-30.0,500.0,3550.0,-30.0,475.0,3525.0,0.0,500.0,3525.0,0.0,475.0,3550.0,0.0,500.0,3550.0,0.0,487.5,3537.5,-15.0,11S
c.1410,475.0,3550.0,-30.0,500.0,3550.0,-30.0,475.0,3575.0,-30.0,500.0,3575.0,-30.0,475.0,3550.0,0.0,500.0,3550.0,0.0,475.0,3575.0,0.0,500.0,3575.0,0.0,487.5,3562.5,-15.0,11S
c.1411,475.0,3575.0,-30.0,500.0,3575.0,-30.0,475.0,3600.0,-30.0,500.0,3600.0,-30.0,475.0,3575.0,0.0,500.0,3575.0,0.0,475.0,3600.0,0.0,500.0,3600.0,0.0,487.5,3587.5,-15.0,11S
c.1412,475.0,3600.0,-30.0,500.0,3600.0,-30.0,475.0,3625.0,-30.0,500.0,3625.0,-30.0,475.0,3600.0,0.0,500.0,3600.0,0.0,475.0,3625.0,0.0,500.0,3625.0,0.0,487.5,3612.5,-15.0,11S
c.1413,475.0,3625.0,-30.0,500.0,3625.0,-30.0,475.0,3650.0,-30.0,500.0,3650.0,-30.0,475.0,3625.0,0.0,500.0,3625.0,0.0,475.0,3650.0,0.0,500.0,3650.0,0.0,487.5,3637.5,-15.0,11S
c.1414,475.0,3650.0,-30.0,500.0,3650.0,-30.0,475.0,3675.0,-30.0,500.0,3675.0,-30.0,475.0,3650.0,0.0,500.0,3650.0,0.0,475.0,3675.0,0.0,500.0,3675.0,0.0,487.5,3662.5,-15.0,11S
c.1415,475.0,3675.0,-30.0,500.0,3675.0,-30.0,475.0,3700.0,-30.0,500.0,3700.0,-30.0,475.0,3675.0,0.0,500.0,3675.0,0.0,475.0,3700.0,0.0,500.0,3700.0,0.0,487.5,3687.5,-15.0,11S
c.1416,475.0,3700.0,-30.0,500.0,3700.0,-30.0,475.0,3725.0,-30.0,500.0,3725.0,-30.0,475.0,3700.0,0.0,500.0,3700.0,0.0,475.0,3725.0,0.0,500.0,3725.0,0.0,487.5,3712.5,-15.0,11S
c.1417,475.0,3725.0,-30.0,500.0,3725.0,-30.0,475.0,3750.0,-30.0,500.0,3750.0,-30.0,475.0,3725.0,0.0,500.0,3725.0,0.0,475.0,3750.0,0.0,500.0,3750.0,0.0,487.5,3737.5,-15.0,11S
c.1418,475.0,3750.0,-30.0,500.0,3750.0,-30.0,475.0,3775.0,-30.0,500.0,3775.0,-30.0,475.0,3750.0,0.0,500.0,3750.0,0.0,475.0,3775.0,0.0,500.0,3775.0,0.0,487.5,3762.5,-15.0,11S
